url, success, logo_link, request_type, message
https://www.slickdeals.net, True, "https://static.slickdealscdn.com/images/sd_share_logo.png?9318", headed, "og_image"
https://www.tollfreeforwarding.com, True, "https://tollfreeforwarding.com/images/logo.png", headed, "common_path"
https://www.smaato.com, True, "https://www.smaato.com/wp-content/uploads/2025/03/smaato-featured-image.png", headed, "og_image"
https://www.vps.net, True, "https://www.vps.net/includes/images/og-logo.png", headed, "og_image"
https://www.sewelldirect.com, True, "https://sewelldirect.com/cdn/shop/files/Asset_1_4x_ee1c0ccb-cef1-479d-9963-0cd0fdff4f64_1204x630.png?v=1613554139", headed, "og_image"
https://www.hostbaby.com, True, "https://hearnow.com/img/hearnow-logo-large.png", headed, "img_logo"
https://www.swisscom.ch, True, "https://sdx.scsstatic.ch/v2.148.0/images/favicon.ico", headed, "favicon"
https://www.ipower.com, True, "https://secure.ipower.com/images/icons/favicon_ipw.ico", headed, "favicon"
https://www.crackberry.com, True, "https://crackberry.com/sites/crackberry.com/images/cb-cover-1080.jpg", headed, "og_image"
https://www.sinovision.net, False, "None", headed, "None"
https://www.line2.com, True, "https://www.line2.com/wp-content/uploads/2020/09/snippet-home-page.png", headed, "og_image"
https://www.accrisoft.com, True, "https://www.accrisoft.com/graphics/design/favicon.ico", headed, "favicon"
https://www.sendthisfile.com, True, "https://sendthisfile.com/wp-content/uploads/2023/08/cropped-2.png", headed, "og_image"
https://www.localphone.com, True, "https://static.localphone.com/v3/images/common/new-localphoneLogo-en-3.5.01.png", headed, "img_logo"
https://www.invisionapp.com, True, "https://mirostatic.com/website/1747229934482/assets/images/miro.png", headed, "og_image"
https://www.siteground.com, True, "https://world.siteground.com/img/other/Meta_Image_1200x630_.jpg", headed, "og_image"
https://www.zoner.com, True, "https://file.zoner.com/image/LOGO_1200x1200_b.png", headed, "og_image"
http://www.copernic.com, True, "https://copernic.com/wp-content/uploads/2023/12/copernic-smo.png", headed, "og_image"
https://www.telekom.com, True, "https://www.telekom.com/resource/image/433106/landscape_ratio2x1/3000/1500/2f29011d7414bf84a653c7d10de6e943/1B9C77FA7C47CA5E913F6DC08584DAA9/bi-t-logo-0056-en.jpg", headed, "og_image"
https://www.whichvoip.com, True, "https://www.whichvoip.com/images/common/img_1x1.png", headed, "img_logo"
https://www.graphicmail.com, True, "data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==", headed, "img_logo"
https://www.clicktale.com, True, "https://contentsquare.com/favicons/apple-touch-icon.png", headed, "favicon"
https://www.callsource.com, True, "https://www.callsource.com/wp-content/themes/call-source/assets/img/favicon.png", headed, "favicon"
https://www.ait.com, True, "https://www.ait.com/images/logo.png", headed, "common_path"
https://www.no-ip.com, True, "https://d2qr50rz2oof04.cloudfront.net/assets/img/2013/favicon.ico", headed, "favicon"
toast.net, False, "None", None, "Error MissingSchema"
https://www.mobal.com, True, "https://www.mobal.com/img/common/og-home.png", headed, "og_image"
https://www.tatacommunications.com, True, "https://gamma.tatacommunications.com/assets/wp-content/uploads/2021/02/Tata-Communications-App-Icon.png", headed, "og_image"
https://www.cwa-union.org, True, "https://cwa-union.org/sites/default/files/2022-09/cwa.jpg", headed, "og_image"
https://www.accessorygeeks.com, True, "https://www.accessorygeeks.com/cdn/shop/files/1_4_3fc76170-747e-469e-a503-73dee7a0e62f.png?v=1655257549&width=140", headed, "img_logo"
at.ua, False, "None", None, "Error MissingSchema"
net10.com, False, "None", None, "Error MissingSchema"
https://www.eweek.com, True, "data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%200%200'%3E%3C/svg%3E", headed, "img_logo"
https://www.gigaom.com, True, "https://gigaom.com/wp-content/uploads/sites/1/2021/11/0917ff52-gigaom-light-square.jpg", headed, "og_image"
jiwire.com, False, "None", None, "Error MissingSchema"
https://www.163.com, True, "https://static.ws.126.net/www/logo/logo-ipad-icon.png", headed, "favicon"
https://www.yolasite.com, True, "https://assets.yolacdn.net/yolacom/images/other/yola_og_ai_features_1200x695.jpg", headed, "og_image"
seidioonline.com, False, "None", None, "Error MissingSchema"
https://www.kajeet.com, True, "https://www.kajeet.com/hs-fs/hubfs/Assets/Logos/logo-white.png?width=166&name=logo-white.png", headed, "img_logo"
https://www.topproducer.com, True, "https://www.topproducer.com/hubfs/favicon.ico", headed, "favicon"
https://www.abril.com.br, True, "https://assine.abril.com.br/wp-content/uploads/2024/03/cropped-icone-1.png?w=32", headed, "favicon"
https://www.infoseek.co.jp, True, "https://media.image.infoseek.co.jp/shared/news/og/infoseeklogo.png", headed, "og_image"
https://www.polleverywhere.com, True, "https://www.polleverywhere.com/logo.png", headed, "common_path"
https://www.hostmysite.com, True, "https://www.hostmysite.com/wp-content/uploads/2015/12/hostmysite-brand-refresh-2015.png", headed, "og_image"
https://www.simplycast.com, True, "https://www.simplycast.com//webp/v3-images/default-images/sc-default-logo-share.webp", headed, "og_image"
https://www.snapapp.com, True, "https://storage.googleapis.com/bv-presto-prod-prod-public/open-graph-image.png", headed, "og_image"
https://www.tribesports.com, True, "https://tribesports.com/cdn/shop/files/home_page_menu_logo3_fcf46339-1868-40d5-865e-bf82fdb0896e_1200x.png?v=1630557370", headed, "og_image"
https://www.hasoffers.com, True, "https://www.tune.com/wp-content/themes/tune.com/img/logos/white/logo-tapjoy.svg", headed, "img_logo"
mayo.edu, False, "None", None, "Error MissingSchema"
https://www.jumpfly.com, True, "https://www.jumpfly.com/wp-content/uploads/2020/09/jumpfly-favicon-512.png", headed, "og_image"
https://www.uniden.com, True, "http://uniden.com/cdn/shop/files/Uniden-Logo-2025-Black-1200x600.jpg?v=1738705354", headed, "og_image"
https://www.mobileiron.com, True, "https://static.ivanti.com/sites/marketing/media/images/open-graph/company-1200x628.jpg", headed, "og_image"
http://www.streamsend.com, True, "https://try.campaigner.com/wp-content/uploads/2022/01/Campaigner-marketing-automation.png", headed, "og_image"
https://www.a2hosting.com, True, "https://hosting.com/assets/brand/favicons/open-graph.png", headed, "og_image"
http://www.nextjobathome.com, True, "https://assets.perfectdomain.com/_domainphoto/1/e/0/e/1e0ebae4bae739bd9732ee3784db8fb7.jpg", headed, "og_image"
https://www.podomatic.com, True, "https://www.podomatic.com/assets/splash/youtube/apple_podcast-9becaa76de402a7e80283e67b7f6370129440f8936dbbd22233877e4908bd9b7.svg", headed, "img_logo"
https://www.thinglink.com, True, "https://cdn.thinglink.me/gfx/pages16/images/opengraph.png", headed, "og_image"
https://www.apnic.net, True, "https://www.apnic.net/facebook-og.png", headed, "og_image"
https://www.bezecom.com, True, "https://www.bezecom.com/img/bezecom_logo.png", headed, "img_logo"
fairpoint.com, False, "None", None, "Error MissingSchema"
https://www.digi.com, True, "https://www.digi.com/digi/media/navs/logo-digi-svg.svg", headed, "img_logo"
https://www.usr.com, True, "https://www.usr.com/static/443ed1076b687aaa1a0d9d2c79188dfc/134f3/hero2.png", headed, "og_image"
cablesandkits.com, False, "None", None, "Error MissingSchema"
https://www.fathomdelivers.com, True, "https://www.fathomdelivers.com//sites/default/files/2024-07/OG_-Facebook-Home-page.jpg", headed, "og_image"
https://www.uol.com.br, True, "https://conteudo.imguol.com.br/c/home/interacao/facebook/compartilhe.png", headed, "og_image"
https://www.globalspec.com, True, "https://www.globalspec.com/images/engineering360_shared/logos/globalspec-logo-blue.svg", headed, "img_logo"
https://www.jangomail.com, True, "https://jangomail.com/wp-content/uploads/2020/10/jack.png", headed, "og_image"
https://www.freephonetracer.com, True, "https://www.freephonetracer.com/images/favicon.ico", headed, "favicon"
saba.com, False, "None", None, "Error MissingSchema"
https://www.du.ae, True, "https://www.du.ae/servlet/duaediscovery/common/landing/favicon/social-sharing.png", headed, "og_image"
umcom.org, False, "None", None, "Error MissingSchema"
https://www.idt.net, True, "https://www.idt.net/wp-content/themes/idt/assets/dist/images/og/og_homepage.png", headed, "og_image"
appsbar.com, False, "None", None, "Error MissingSchema"
https://www.hughes.com, True, "https://www.hughes.com/sites/hughes.com/files/styles/original_image/public/Information%20Technology%20Hero%20-%20min%20%281%29.png", headed, "og_image"
walla.co.il, False, "None", None, "Error MissingSchema"
https://www.buydomains.com, True, "https://www.buydomains.com/browser/img/logo-header.webp", headed, "og_image"
https://www.sohu.com, True, "https://statics.itc.cn/web/static/images/pic/sohu-logo/favicon.ico", headed, "favicon"
maas360.com, False, "None", None, "Error MissingSchema"
https://www.birch.com, True, "https://www.fusionconnect.com/hubfs/images/social-share/fusion-connect.jpg", headed, "og_image"
https://www.sencha.com, True, "https://www.sencha.com/wp-content/uploads/2024/09/cropped-icon-product-ExtJS-removebg-preview-32x32.png", headed, "favicon"
https://www.call-em-all.com, True, "https://www.text-em-all.com/hubfs/TEA-logo-200px.png", headed, "og_image"
justdial.com, False, "None", None, "Error MissingSchema"
https://www.synthasite.com, True, "https://assets.yolacdn.net/yolacom/images/other/yola_og_ai_features_1200x695.jpg", headed, "og_image"
https://www.bevomedia.com, False, "None", headed, "None"
directstartv.com, False, "None", None, "Error MissingSchema"
https://www.admarketplace.com, True, "https://cdn.prod.website-files.com/64d626ea4b535c7a17b83b78/673f4b1557670232cc3fdad4_open-graph.png", headed, "og_image"
https://www.spyfu.com, True, "https://www.spyfu.com/images/logo.png", headed, "common_path"
https://www.xcomglobal.com, True, "https://www.xcomglobal.co.jp/_layout/images/og_xcomglobal.png", headed, "og_image"
https://www.magestore.com, True, "https://www.magestore.com/wp-content/uploads/2020/07/Magestore_Magento-_POS_-solution_Omnichannel-Retail_Business@2x-optimized.jpg", headed, "og_image"
https://www.smashingmagazine.com, True, "https://smashingmagazine.com/images/smashing-homepage.png", headed, "og_image"
fiksu.com, False, "None", None, "Error MissingSchema"
https://www.resellerclub.com, True, "https://br.resellerclub.com/front/images/brand-common/favicon-638940.ico", headed, "favicon"
https://www.toolbox.com, True, "https://zd-brightspot.s3.us-east-1.amazonaws.com/wp-content/uploads/2024/10/28090803/Metadata_FeatureImage-Default.png", headed, "og_image"
https://www.charter.net, True, "https://www.spectrum.net:443/favicon.ico", headed, "favicon"
https://www.voip.com, True, "https://www.voip.com/wp-content/themes/voip/assets/img/VoIP-logo-black.png", headed, "img_logo"
leaguelineup.com, False, "None", None, "Error MissingSchema"
onesuite.com, False, "None", None, "Error MissingSchema"
https://www.linkconnector.com, True, "https://www.linkconnector.com/wordpress/wp-content/uploads/2015/09/LC-logo-homepage.svg", headed, "img_logo"
http://www.coroflot.com, True, "https://s3.amazonaws.com/s3files.coroflot.com/images/coroflot_meta_img.png", headed, "og_image"
parentlink.net, False, "None", None, "Error MissingSchema"
cableone.net, False, "None", None, "Error MissingSchema"
https://www.simplereach.com, True, "https://cdn.prod.website-files.com/62348aef92bf092b84891591/6297b07786c9a646645a6a52_Nativo-Open-Graph.png", headed, "og_image"
https://www.marketmotive.com, True, "https://www.marketmotive.com/static/css/images/market-motive-logo-small.png", headed, "og_image"
https://www.411.com, True, "https://www.411.com/favicon.ico", headed, "favicon"
glispa.com, False, "None", None, "Error MissingSchema"
bluefountainmedia.com, False, "None", None, "Error MissingSchema"
https://www.signnow.com, True, "https://www.signnow.com/images/og/social-media-preview.png", headed, "og_image"
https://www.sena.com, True, "https://www.sena.com/wp-content/themes/sena/assets/images/common/og.jpg", headed, "og_image"
https://www.producteev.com, False, "None", headed, "None"
voipo.com, False, "None", None, "Error MissingSchema"
peeplo.com, False, "None", None, "Error MissingSchema"
https://www.technewsworld.com, True, "https://www.technewsworld.com/wp-content/themes/technewsworld/images/tnw_favicon.ico", headed, "favicon"
https://www.pcnametag.com, True, "https://www.pcnametag.com/media/magefan_og/pcnametag_meeting_and_event_supplies.png", headed, "og_image"
freedownloads.us.com, False, "None", None, "Error MissingSchema"
https://www.wideanglesoftware.com, True, "https://www.wideanglesoftware.com/images/WAS_logo.jpg", headed, "og_image"
